,id,audio_wav,text
156,156,./KEMDy20_v1_1/wav\Session01\Sess01_script05_User002M_022.wav,엄청 옛날 막 노래처럼 막 그런 거 나오거나 막 어 트로트 나오거나 아니면은 막 진짜 듣지도 못한 노래가 막 나오거나 막 이런 적 있었어서 엄청 당황했었어.
157,157,./KEMDy20_v1_1/wav\Session01\Sess01_script05_User002M_023.wav,한 번도 들어보지 못한 노랜데 애들이 어 이 노래 좋다면서 막 듣는데 너무 웃긴 거야.
158,158,./KEMDy20_v1_1/wav\Session01\Sess01_script05_User002M_024.wav,"응, 아 그래서 되게 당황했던 적이 있었었어."
159,159,./KEMDy20_v1_1/wav\Session01\Sess01_script05_User002M_025.wav,그래갖고 그 노래 일부러 막 찾으려는 노래를 다시 말해줘도 그 노래를 또 트는 거야.
160,160,./KEMDy20_v1_1/wav\Session01\Sess01_script05_User002M_026.wav,그래갖고 결국은 막 다른 노래 찾아서 들었던 적도 있었었어.
161,161,./KEMDy20_v1_1/wav\Session01\Sess01_script05_User002M_027.wav,"어 가영이는 뭐 그런 적은 없었어, 뭐 검색하거나 이랬던 적은 없어?"
162,162,./KEMDy20_v1_1/wav\Session01\Sess01_script05_User002M_028.wav,아 그 개발사마다 이제 만든데마다?
163,163,./KEMDy20_v1_1/wav\Session01\Sess01_script05_User002M_029.wav,네이버도 있고.
164,164,./KEMDy20_v1_1/wav\Session01\Sess01_script05_User002M_030.wav,응 근데 보통 사용하면은 막 주로 물어보는 게 날씨 물어보고 노래 찾는 노래 들려줘 뭐 날씨가 나는 보통 대부분인 거 같애.
165,165,./KEMDy20_v1_1/wav\Session01\Sess01_script05_User002M_031.wav,어 오늘 날씨 알려 그리고 막 되게 가끔 생뚱 맞는 말 할 때 있어.
166,166,./KEMDy20_v1_1/wav\Session01\Sess01_script05_User002M_032.wav,내가 혼잣말하거나 전화를 막 하고 있는데 집에서 자기 혼자 네 부르셨나요 막 이러거나 되게 띠링 소리 나다가 자기 혼자 갑자기 노래를 트는 경우가 있어.
167,167,./KEMDy20_v1_1/wav\Session01\Sess01_script05_User002M_033.wav,내가 그냥 그 일상적인 전화로 대화하거나 하는데.
168,168,./KEMDy20_v1_1/wav\Session01\Sess01_script05_User002M_034.wav,그래갖고 되게 특히 친구랑 전화하는데 웃겼던 적도 있었었어.
169,169,./KEMDy20_v1_1/wav\Session01\Sess01_script05_User002M_035.wav,어 막 한참 웃으면서 얘기하고 있는데 갑자기 막 노래 노래 막 팝송 나오고 어.
170,170,./KEMDy20_v1_1/wav\Session01\Sess01_script05_User002M_036.wav,어어 되게 BGM처럼 막 깔아줬던 웃겼던 적도 있었었어.
171,171,./KEMDy20_v1_1/wav\Session01\Sess01_script05_User002M_037.wav,그것 말고 또 뭐가 있었을까?
172,172,./KEMDy20_v1_1/wav\Session01\Sess01_script05_User002M_038.wav,되게 웃겼던 적은 막 인식을 진짜 잘못해서 하는 경우가 대부분인 거 같애.
173,173,./KEMDy20_v1_1/wav\Session01\Sess01_script05_User002M_039.wav,그 영상에서 봤다시피.
174,174,./KEMDy20_v1_1/wav\Session01\Sess01_script06_User002M_001.wav,되게 가부장적인 아버지라고 생각하면 우리 아버지도 좀 그런 거 있는 거 같애.
175,175,./KEMDy20_v1_1/wav\Session01\Sess01_script06_User002M_002.wav,음 되게 어 되게 본인 생각이 엄청 확고하신 편이시거든.
176,176,./KEMDy20_v1_1/wav\Session01\Sess01_script06_User002M_003.wav,그래서 아버지에 말은 거의 무조건 따라야 되는 뭔가 집안에 그런 게 있었었어.
177,177,./KEMDy20_v1_1/wav\Session01\Sess01_script06_User002M_004.wav,그래서 거의 아버지가 하는 말이 거의 절대적인 느낌이었고 그런 걸 많이 느꼈었던 거 같애.
178,178,./KEMDy20_v1_1/wav\Session01\Sess01_script06_User002M_005.wav,가영이 집은 그런 거 있었었어?
179,179,./KEMDy20_v1_1/wav\Session01\Sess01_script06_User002M_006.wav,되게 가부장적이라는 기준을 조금 내가 되게 애매한 거 같애.
180,180,./KEMDy20_v1_1/wav\Session01\Sess01_script06_User002M_007.wav,가영이는 가부장적이다라고 하면 어떤 걸 생각해 혹시?
181,181,./KEMDy20_v1_1/wav\Session01\Sess01_script06_User002M_008.wav,어어어 기준을 어떤 걸로 세웠어?
182,182,./KEMDy20_v1_1/wav\Session01\Sess01_script06_User002M_009.wav,어 그런 경험이 있었어?
183,183,./KEMDy20_v1_1/wav\Session01\Sess01_script06_User002M_010.wav,"안 가실 수도 있을 거 같애, 만약에 되게 스트레스를 많이 받으면."
184,184,./KEMDy20_v1_1/wav\Session01\Sess01_script06_User002M_011.wav,나는 보통 아버지가 되게 옛날에 이해가 안 갔던 것 중에 하나가 통금 시간이었어.
185,185,./KEMDy20_v1_1/wav\Session01\Sess01_script06_User002M_012.wav,어 근데 이제 통금 시간을 내가 군대 갔다 와서도 계속 있었거든?
186,186,./KEMDy20_v1_1/wav\Session01\Sess01_script06_User002M_013.wav,요 올해 들어서 좀 없었고 작년까지만 해도 있었단 말이야.
187,187,./KEMDy20_v1_1/wav\Session01\Sess01_script06_User002M_014.wav,통금 시간이 거의 12시를 무조건 거의 넘으면 안 됐었어.
188,188,./KEMDy20_v1_1/wav\Session01\Sess01_script06_User002M_015.wav,근데 이게 내 형도 그랬고 엄마도 그래야 됐어.
189,189,./KEMDy20_v1_1/wav\Session01\Sess01_script06_User002M_016.wav,그래갖고 그래갖고 그니까 아 아빠도 그런데 아빠는 근데 술 먹으면 되고 이게 되게 그게 좀 그랬어.
190,190,./KEMDy20_v1_1/wav\Session01\Sess01_script06_User002M_017.wav,아빠는 술 먹으면 늦는 게 좀 당연하신 거고 우리가 술 먹고 늦게 들어오는 거는 좀 안 되는 그런 느낌이었어.
191,191,./KEMDy20_v1_1/wav\Session01\Sess01_script06_User002M_018.wav,그니까 되게 아빠가 이제 열두시만 되면은 전화가 오거든.
192,192,./KEMDy20_v1_1/wav\Session01\Sess01_script06_User002M_019.wav,왜 안 들어오냐고.
193,193,./KEMDy20_v1_1/wav\Session01\Sess01_script06_User002M_020.wav,그러면 이제 나나 형은 어 친구들한테 이제 가봐야 아빠가 연락 와서 열두시 돼서 가봐야 거의 막 그래갖고 내가 나랑 형이 친구들 사이에서 별명이 연데렐라였어.
194,194,./KEMDy20_v1_1/wav\Session01\Sess01_script06_User002M_021.wav,"그래갖고 전화 오면 되게 그게 되게 힘들었었어, 생각보다."
195,195,./KEMDy20_v1_1/wav\Session01\Sess01_script06_User002M_022.wav,이제 나는 전화 오면 어 진욱이 당연히 가야 돼 이 소리가 되게 나는 듣기가 좀 그랬었거든.
196,196,./KEMDy20_v1_1/wav\Session01\Sess01_script06_User002M_023.wav,근데 어머니도 되게 불편해하셨었어.
197,197,./KEMDy20_v1_1/wav\Session01\Sess01_script06_User002M_024.wav,되게 어머니가 회식하거나 이러면 어 회식 가요하고 연락이 좀 안 되시는 타입이시긴 하거든.
198,198,./KEMDy20_v1_1/wav\Session01\Sess01_script06_User002M_025.wav,이 돌아오실 때까지.
199,199,./KEMDy20_v1_1/wav\Session01\Sess01_script06_User002M_026.wav,"그래갖고 아빠가 되게 걱정하시는 건 아는데 걱정하고 조금 본인 고집이라면 고집인데 조금 나는 그게 이해가 안 됐었어, 아버지가."
200,200,./KEMDy20_v1_1/wav\Session01\Sess01_script06_User002M_027.wav,응 근데 그 기준이 되게 연락을 아빠는 자주하고 늦는다고 미리 얘기를 했으니까 된다고 하는 건데 이제 그 기준도 한 20분 30분이 넘어가면 또 연락이 와.
201,201,./KEMDy20_v1_1/wav\Session01\Sess01_script06_User002M_028.wav,연락이 와서 어디쯤이냐 어 몇시에 정확하게 올 거냐 그러면 이제 이제 그 시간까진 연락을 안 하시긴 하거든.
202,202,./KEMDy20_v1_1/wav\Session01\Sess01_script06_User002M_029.wav,근데 내가 만약에 열두시에 연락을 해서 어 저 한시간 정도 더 놀다 갈게요 했는데 그 한시까지 안오잖아?
203,203,./KEMDy20_v1_1/wav\Session01\Sess01_script06_User002M_030.wav,"그르면 뿔이나 계셔, 엄청."
204,204,./KEMDy20_v1_1/wav\Session01\Sess01_script06_User002M_031.wav,엄청 화를 내셔.
205,205,./KEMDy20_v1_1/wav\Session01\Sess01_script06_User002M_032.wav,그래갖고 그 기준을 얘기하는데 어 너무 막 늦게 세시에 갈 거 같아요 이러면 절대 절대 안 돼.
206,206,./KEMDy20_v1_1/wav\Session01\Sess01_script06_User002M_033.wav,어 뭔가 그런 어어어.
207,207,./KEMDy20_v1_1/wav\Session01\Sess01_script06_User002M_034.wav,그런 게 딱 정해져 있으셔서 되게 늦으면 많이 혼났던 기억이 있어.
208,208,./KEMDy20_v1_1/wav\Session01\Sess01_script06_User002M_035.wav,지금 요새는 조금 덜해진 거 같애.
209,209,./KEMDy20_v1_1/wav\Session01\Sess01_script06_User002M_036.wav,"내가 익산에서 있다 보니까 그런 것도 있지만 어 어머니가 그거에 대해서 되게 많이 얘기를 해신 거 같더라고, 올해 들어서."
210,210,./KEMDy20_v1_1/wav\Session01\Sess01_script06_User002M_037.wav,"어, 그니까 어머니도 되게 외부 일이 되게 많으신데 밤에 막 회식하거나 일이 많으시거든 ."
211,211,./KEMDy20_v1_1/wav\Session01\Sess01_script06_User002M_038.wav,어 가영이는 통금 같은 건 없었어?
212,212,./KEMDy20_v1_1/wav\Session01\Sess01_script06_User002M_039.wav,그런 면에서 되게 아버지가 뭐라 하시거나?
213,213,./KEMDy20_v1_1/wav\Session01\Sess01_script06_User002M_040.wav,"아 그럼 그거 땜에 되게 그 화내시거나 그런 적은 없으셨어, 아버지가?"
214,214,./KEMDy20_v1_1/wav\Session01\Sess01_script06_User002M_041.wav,그 이해 안 되는 다른 행동을 한 적은 있었어?
215,215,./KEMDy20_v1_1/wav\Session01\Sess01_script06_User002M_042.wav,아빠가 되게 화를 내셨던 적은?
216,216,./KEMDy20_v1_1/wav\Session01\Sess01_script06_User002M_043.wav,가영이가 행동을 해서.
217,217,./KEMDy20_v1_1/wav\Session02\Sess02_script01_User004M_001.wav,"그니까 밥이 어떻게 보면 엄마가 차려준 건데 제가 좀 편식을 좀 은근 많이 했거든요, 어릴 때?"
218,218,./KEMDy20_v1_1/wav\Session02\Sess02_script01_User004M_002.wav,아니에요.
219,219,./KEMDy20_v1_1/wav\Session02\Sess02_script01_User004M_003.wav,"많이 했는데 그러다가 이제 제가 감자 그냥 생 감자 있잖아요, 생감자를 좀 별로 안 좋아했어요."
220,220,./KEMDy20_v1_1/wav\Session02\Sess02_script01_User004M_004.wav,먹기도 힘들어했고 왜 그런진 모르겠지만.
221,221,./KEMDy20_v1_1/wav\Session02\Sess02_script01_User004M_005.wav,그거를 어 편식을 너무 심하게 하다 보니까 이제 그거를 일부러 먹었다고 속이고 다른 데다 버렸어요.
222,222,./KEMDy20_v1_1/wav\Session02\Sess02_script01_User004M_006.wav,"근데 엄마가 그거 보면서 너 버렸지 하면서 그래가지고 그거 다시 찾아오라는 얘기 그런 거 때문에 이제 강제로 먹일려는 게 있었거든요, 부모님이."
223,223,./KEMDy20_v1_1/wav\Session02\Sess02_script01_User004M_007.wav,"그래서 이제 그래가지고 그런 것들이 몇 개 있었는데 그중에 하나가 감자랑 뭐 케찹, 특히 케찹."
224,224,./KEMDy20_v1_1/wav\Session02\Sess02_script01_User004M_008.wav,그래가지고 그거를 아예 손 안 대요.
225,225,./KEMDy20_v1_1/wav\Session02\Sess02_script01_User004M_009.wav,어른 돼가지고도.
226,226,./KEMDy20_v1_1/wav\Session02\Sess02_script01_User004M_010.wav,감자는 뭐 물론 먹기는 하지만 케찹은 그래서 손 아예 안 대요.
227,227,./KEMDy20_v1_1/wav\Session02\Sess02_script01_User004M_011.wav,음 네 저는.
228,228,./KEMDy20_v1_1/wav\Session02\Sess02_script01_User004M_012.wav,"저는 그 추억이 좀 있어서 그런 트라우마, 트라우마라기보단 좀 그런 게 있어서 전 그래서 오히려 어 밥 먹을 때도 요즘은 부모님이랑 같이 밥 안 먹고 혼자 따로 그냥 시켜서 먹거나 그래요."
229,229,./KEMDy20_v1_1/wav\Session02\Sess02_script01_User004M_013.wav,아니면 있는 거 그냥 냉장고 뒤져서 혼자서 먹어요.
230,230,./KEMDy20_v1_1/wav\Session02\Sess02_script01_User004M_014.wav,음 불편하다기보다는 저는 좀 그 좀 왔다 갔다를 시간 개념적으로 좀 맞춰서가 안 돼 가지고 일하는 도중에 먹으면 일이 흐름이 끊겨가지고 저는 그래서 그냥 엄마한테 엄마 내가 그냥 알아서 먹을게 하면서 그런 식으로 이제 그렇게 해요.
231,231,./KEMDy20_v1_1/wav\Session02\Sess02_script01_User004M_015.wav,승미 씨는 어떤가요?
232,232,./KEMDy20_v1_1/wav\Session02\Sess02_script01_User004M_016.wav,그 그렇죠.
233,233,./KEMDy20_v1_1/wav\Session02\Sess02_script01_User004M_017.wav,그럼 자취하면서 이제 시켜 먹은 게 많았던 거야? 아니면 직접 해 먹었던 게 그랬던 거예요?
234,234,./KEMDy20_v1_1/wav\Session02\Sess02_script01_User004M_018.wav,"그쵸, 전 저는 기숙사 살았을 때 맨 처음에는 기숙사 밥을 안 먹으려고 그랬어요."
235,235,./KEMDy20_v1_1/wav\Session02\Sess02_script01_User004M_019.wav,근데 가격 측면에서 좀 확실히 차이가 너무 나가지고 그리고 또 밥이 기숙사 밥은 이제 아주머님들이 해주는 밥이어가지고 그래도 어떻게 보면 급식 같은 느낌이죠.
236,236,./KEMDy20_v1_1/wav\Session02\Sess02_script01_User004M_020.wav,급식 같은 경우는 그래도 건강은 좀 챙기거든요.
237,237,./KEMDy20_v1_1/wav\Session02\Sess02_script01_User004M_021.wav,좀 딱 식단 잘 짜져서 나오게.
238,238,./KEMDy20_v1_1/wav\Session02\Sess02_script01_User004M_022.wav,근데 이제 시켜서 밖에서 먹으면 기름진 거라든지 내가 먹고 싶은 튀김류라든지 이런 것만 먹게 되니까 소화를 못 해가지고 이제 유산균도 없으니까 저도 좀.
239,239,./KEMDy20_v1_1/wav\Session02\Sess02_script01_User004M_023.wav,"속, 장 장이 좀 많이 안 좋아서 그래서 확실히 그 어렸을 때 부모님이 해줄 때의 그 밥은 이제 먹으면 건강해지는 느낌, 몸이 소화가 잘 되는 느낌인데 이제 밖에서 생활하다 보니까 그거는 거의 사라진 느낌이더라구요, 저는."
240,240,./KEMDy20_v1_1/wav\Session02\Sess02_script01_User004M_024.wav,기숙사 살았을 때.
241,241,./KEMDy20_v1_1/wav\Session02\Sess02_script01_User004M_025.wav,그러면 승미 씨는 같이 식탁에서 부모님이랑 같이 똑같은 동일한 시간에 같이 밥을 먹는 거예요?
242,242,./KEMDy20_v1_1/wav\Session02\Sess02_script01_User004M_026.wav,아 저녁만요?
243,243,./KEMDy20_v1_1/wav\Session02\Sess02_script01_User004M_027.wav,아 그러면은 집에서 해 먹을 때는 혼자서 해 먹는 거예요?
244,244,./KEMDy20_v1_1/wav\Session02\Sess02_script02_User004M_001.wav,"네, 저희 아버지는 되 왜냐면 너무 바쁘셔가지고 오히려 가족이랑 소통이 좀 많이 없었어요."
245,245,./KEMDy20_v1_1/wav\Session02\Sess02_script02_User004M_002.wav,너무 바쁘셔서.
246,246,./KEMDy20_v1_1/wav\Session02\Sess02_script02_User004M_003.wav,그 일 때문에.
247,247,./KEMDy20_v1_1/wav\Session02\Sess02_script02_User004M_004.wav,그리고 맨날 늦게 들어오시고 해가지고 그거가 오히려 가부장적이 아니시고 이제 오히려 소통이 없다 보니까 이제 아버지는 일이 있으시는데 이제 일을 하잖아요.
248,248,./KEMDy20_v1_1/wav\Session02\Sess02_script02_User004M_005.wav,"근데 이제 어머니 쪽이 엄마 쪽이 이제 좀 같이 소통도 별로 없고 이제 있는 건 우리 밖에 없으며 제가 형이 하나 있는데 그렇게 밖에 없으니까 그거를 어 그냥 어떻게 보면 소통에 부족인데 소통에 부족에 으로 인해가지고 저희한테 좀 많이 관심을 쏟았었죠, 오히려 ."
249,249,./KEMDy20_v1_1/wav\Session02\Sess02_script02_User004M_006.wav,"아예 그래서 저희는 가부장적이지가 않았어요, 우리는."
250,250,./KEMDy20_v1_1/wav\Session02\Sess02_script02_User004M_007.wav,승미 씨는 어떻게 가족이 가부장적이었나요?
251,251,./KEMDy20_v1_1/wav\Session02\Sess02_script02_User004M_008.wav,아 어 아 어떻게 보면 그러시겠구나.
252,252,./KEMDy20_v1_1/wav\Session02\Sess02_script02_User004M_009.wav,지금 생각해 저도 이게 가부장적이라고 해야 되는지 모르겠는데 역할 분배가 확 저희 같은 경우에는 확 확연하게 너무 잘 돼 있어요.
253,253,./KEMDy20_v1_1/wav\Session02\Sess02_script02_User004M_010.wav,"그니까 아버지 같은 경우는 아홉시부터 출근해 가지고 늦으면 여덟시까지 안 오시거든요, 저녁 여덟시까지."
254,254,./KEMDy20_v1_1/wav\Session02\Sess02_script02_User004M_011.wav,"근데 이제 그 중간 사이에 어머, 엄마 같은 경우는 이제 집에 계셔가지고 이제 설거지랑 이런 빨래는 직접 다 하시거든요."
255,255,./KEMDy20_v1_1/wav\Session02\Sess02_script02_User004M_012.wav,근데 그 워낙 아버지가 일을 너무 많이 아까 전에 말했던 것처럼 많이 하다 보니까 그 일이 이제 설거지라던지 이런 걸 어떻게 보면 못 하는 그쪽으로 치우치게 되셔가지고 그게 계속 몇 년간 지속 되져 가지고 각자 부모님들이 이거는 나의 일이다.
256,256,./KEMDy20_v1_1/wav\Session02\Sess02_script02_User004M_013.wav,그니까 이 나의 일이 지금 확실하진 않은데 저도 엄마 같은 경우는 설거지는 설거지랑 빨래는 당연히 아내가 해야 된다 오히려 그 그 아버지 쪽이 그냥 설거지랑 그거는 아내가 집안일해야지가 아니라.
257,257,./KEMDy20_v1_1/wav\Session02\Sess02_script02_User004M_014.wav,"엄마 자체가 스스로 아내는 그 집안일을 해야된다 라는 그 마인드가 박혀져 있는 거 같애요, 엄마 입장에서는."
258,258,./KEMDy20_v1_1/wav\Session02\Sess02_script02_User004M_015.wav,"대신에 그만큼 아버지가 돈을 열심히 일해 가지고 벌어오시니까 또 그러는 걸 수도 있는데 어 그래가지고 아예 저희는 나눠져 있어 진짜 딱 나눠져 있어가지고 그 뭐라고 안 하시더라고요, 그냥."
