,id,audio_wav,text
157,157,./KEMDy20_v1_1/wav\Session02\Sess02_script03_User003F_028.wav,근데 이게 몇 번 하다 보니까 습관이 돼서 그렇게 자게 되더라고요.
158,158,./KEMDy20_v1_1/wav\Session02\Sess02_script03_User003F_029.wav,잠버릇처럼 그냥 그 정해진 시간에 새벽에 딱 일어나서 그냥 가서 그냥 엄마 옆에서 자요.
159,159,./KEMDy20_v1_1/wav\Session02\Sess02_script03_User003F_030.wav,쭈구려 가지고.
160,160,./KEMDy20_v1_1/wav\Session02\Sess02_script04_User003F_001.wav,약간 영화를 보는데 모든 영화가 그렇지만 너무 판타지스러워요.
161,161,./KEMDy20_v1_1/wav\Session02\Sess02_script04_User003F_002.wav,로봇이 감정을 갖는다는 거 자체가.
162,162,./KEMDy20_v1_1/wav\Session02\Sess02_script04_User003F_003.wav,그게 너무 판타지스러운 거 같애요.
163,163,./KEMDy20_v1_1/wav\Session02\Sess02_script04_User003F_004.wav,그니까 영화여서 가능한 일?
164,164,./KEMDy20_v1_1/wav\Session02\Sess02_script04_User003F_005.wav,실제로 로봇이 감정을 흉내 낼 순 있어도 사람 같이 그런 복잡한 감정을 갖을 수는 없잖아요.
165,165,./KEMDy20_v1_1/wav\Session02\Sess02_script04_User003F_006.wav,감정은 학습만으로 되는 게 아니잖아.
166,166,./KEMDy20_v1_1/wav\Session02\Sess02_script04_User003F_007.wav,선천적인 거 아닐까요?
167,167,./KEMDy20_v1_1/wav\Session02\Sess02_script04_User003F_008.wav,"예를 들어 뭐 막 복잡하다 이 솔직히 이런 단어들도 내가 가진 감정을 표현하기 위할 도구일 뿐이지, 단어가."
168,168,./KEMDy20_v1_1/wav\Session02\Sess02_script04_User003F_009.wav,어떤 일단 로봇을 제외 어떤 생명체는 겁을 주거나 위협을 하면 무서워하고 심지어 강아지는 학습을 하지 않잖아요.
169,169,./KEMDy20_v1_1/wav\Session02\Sess02_script04_User003F_010.wav,그니까 부모가 강아지만의 그걸 알려주긴 하지만 하지만 강아지든 고양이든 사람도 애기였을 때 위협을 하면 무서운 걸 알잖아요.
170,170,./KEMDy20_v1_1/wav\Session02\Sess02_script04_User003F_011.wav,죽음에 다가왔을 때 두려워하고.
171,171,./KEMDy20_v1_1/wav\Session02\Sess02_script04_User003F_012.wav,그런 거를 생각을 하면 감정이라는 게 학습에 의한 거라고는 만 치부하지 치부하긴 어렵지 않을까요?
172,172,./KEMDy20_v1_1/wav\Session02\Sess02_script04_User003F_013.wav,로봇도 대입하면 그렇고.
173,173,./KEMDy20_v1_1/wav\Session02\Sess02_script04_User003F_014.wav,죽는다 죽음이란 게 본능으로 알지 않을까요?
174,174,./KEMDy20_v1_1/wav\Session02\Sess02_script04_User003F_015.wav,몸도 죽을 때 아드레날린이 엄청 많이 분비된다고 하잖아요.
175,175,./KEMDy20_v1_1/wav\Session02\Sess02_script04_User003F_016.wav,아픔을 최소환하기 위해.
176,176,./KEMDy20_v1_1/wav\Session02\Sess02_script04_User003F_017.wav,그니까 몸이 아는 게 아닐까요?
177,177,./KEMDy20_v1_1/wav\Session02\Sess02_script04_User003F_018.wav,이게 막 학습을 해서 굳이 배우지 않더라도 사람이란 생명체가 왜냐면 이렇게 인류가 발전할 수 있었던 것도 위협을 느낄 줄 알고 위협을 피할려는 본능이 해서 그렇게 해서 살아왔기 때문에 지금에 저희가 된 거 잔항요.
178,178,./KEMDy20_v1_1/wav\Session02\Sess02_script04_User003F_019.wav,본능이라 그렇다고 아예 떨어뜨려 보기에도 하지 않을까요?
179,179,./KEMDy20_v1_1/wav\Session02\Sess02_script04_User003F_020.wav,감정이란 거 자체 AI한테 애초에 심을 수가 있을까요?
180,180,./KEMDy20_v1_1/wav\Session02\Sess02_script04_User003F_021.wav,약간 감정과 생각과 이런 거는 동물이든 생명체만이 가지고 있는 거잖아요.
181,181,./KEMDy20_v1_1/wav\Session02\Sess02_script04_User003F_022.wav,근데 비생명체가.
182,182,./KEMDy20_v1_1/wav\Session02\Sess02_script04_User003F_023.wav,힘들지 않을까요?
183,183,./KEMDy20_v1_1/wav\Session02\Sess02_script04_User003F_024.wav,되게 애매하네요.
184,184,./KEMDy20_v1_1/wav\Session02\Sess02_script04_User003F_025.wav,그면 AI가 가족이 될 수가 있다고 생각해요?
185,185,./KEMDy20_v1_1/wav\Session02\Sess02_script05_User003F_001.wav,인간관계에 대해서는요?
186,186,./KEMDy20_v1_1/wav\Session02\Sess02_script05_User003F_002.wav,"위로가 칭찬이네요, 거의."
187,187,./KEMDy20_v1_1/wav\Session02\Sess02_script05_User003F_003.wav,그니까 근데 보통 사람들의 위로는 괜찮아 수고했어 이런 느낌인데 약간 창호 씨가 말하는 위로는 잘했네 정말 대단해 이런 거 같은 느낌?
188,188,./KEMDy20_v1_1/wav\Session02\Sess02_script05_User003F_004.wav,그냥 고생했다 이런 거?
189,189,./KEMDy20_v1_1/wav\Session02\Sess02_script05_User003F_005.wav,그게 위로에 말이 될 수는 있죠.
190,190,./KEMDy20_v1_1/wav\Session02\Sess02_script05_User003F_006.wav,어떻게 위로를 받냐고요?
191,191,./KEMDy20_v1_1/wav\Session02\Sess02_script05_User003F_007.wav,거의 사람한테 힘든 일이 있으면 내가 가장 가깝다고 생각하는 사람한테만 말을 해요.
192,192,./KEMDy20_v1_1/wav\Session02\Sess02_script05_User003F_008.wav,내가 이러 이런 일이 있었다 근데 너무 이 이런 부분에서 심적으로 힘들다 해서 그렇게 사람한테 위로를 받는 거 같애요.
193,193,./KEMDy20_v1_1/wav\Session02\Sess02_script05_User003F_009.wav,그래도 괜찮다 이런 말에 되게 위로를 많이 받는 거 같애요.
194,194,./KEMDy20_v1_1/wav\Session02\Sess02_script05_User003F_010.wav,니가 그렇게 행동했어도 괜찮다 결과적으로 어 네 전 자책하는 게 너무 심해가지구 남이 옆에서 괜찮다고 해야 스스로가 좀 괜찮아지는 느낌이 큰 거 같애요.
195,195,./KEMDy20_v1_1/wav\Session02\Sess02_script05_User003F_011.wav,네 그게 좀 큰 거 같아요.
196,196,./KEMDy20_v1_1/wav\Session02\Sess02_script05_User003F_012.wav,주변에서 더 지책 을 하면 계속 자책하고 그게 끝이 없어서 네 계속 빠져 들어가는 느낌?
197,197,./KEMDy20_v1_1/wav\Session02\Sess02_script05_User003F_013.wav,자기혐오에 굴레에 들어가 입성하는 느낌이에요.
198,198,./KEMDy20_v1_1/wav\Session02\Sess02_script05_User003F_014.wav,그런 게 좀 심해서.
199,199,./KEMDy20_v1_1/wav\Session02\Sess02_script05_User003F_015.wav,창호 씨는 딱히 그런 거 없으세요?
200,200,./KEMDy20_v1_1/wav\Session02\Sess02_script05_User003F_016.wav,자책하고 이런 게 많이 없어요?
201,201,./KEMDy20_v1_1/wav\Session02\Sess02_script05_User003F_017.wav,어유 뭔가 일이 잘 못 되면 남 탓을 잘 못해서 전 그게 안 되더라고요.
202,202,./KEMDy20_v1_1/wav\Session02\Sess02_script05_User003F_018.wav,그니까 스스로를 더 약간 다독이는 게 좀 부족한 거 같애요.
203,203,./KEMDy20_v1_1/wav\Session02\Sess02_script05_User003F_019.wav,그니까 남 탓이 아 나도 잘못을 했지만 쟤도 잘못이 있어가 안 돼요.
204,204,./KEMDy20_v1_1/wav\Session02\Sess02_script05_User003F_020.wav,그니까 생각 자체도.
205,205,./KEMDy20_v1_1/wav\Session02\Sess02_script05_User003F_021.wav,그니까 생 아니 그니까 약간 아 내가 한 행동이 있으니까 상대방과 이렇게 됐겠지 상대방이 저랬겠지라는 그게 좀 큰 거 같애요.
206,206,./KEMDy20_v1_1/wav\Session02\Sess02_script05_User003F_022.wav,지내면서 그래서 어떻게 보면 되게 답답한데.
207,207,./KEMDy20_v1_1/wav\Session02\Sess02_script06_User003F_001.wav,"그 자리를 약간 굳이 왜냐면 능력이 우선시로 뽑히는 게 아니라 그냥 여성이라는 이름 자체로 그 자리를 꿰차고 들어가는 게 어떻게 보면 좀 자존심 상하는 문제 같아요, 저는."
208,208,./KEMDy20_v1_1/wav\Session02\Sess02_script06_User003F_002.wav,내 능 오로지 내 능력만 보고 나를 평가하는 것이 아닌 내 성별?
209,209,./KEMDy20_v1_1/wav\Session02\Sess02_script06_User003F_003.wav,그니까 내 능력 외에 것이 평가 기준이 된다는 거잖아요.
210,210,./KEMDy20_v1_1/wav\Session02\Sess02_script06_User003F_004.wav,내가 저 자리를 들어갈 수 있는.
211,211,./KEMDy20_v1_1/wav\Session02\Sess02_script06_User003F_005.wav,그게 되게 별로인 거 같애요.
212,212,./KEMDy20_v1_1/wav\Session02\Sess02_script06_User003F_006.wav,할당제 자체에 모습은 그니까 여 누구에게나 기회를 주는 건 맞는데 그 기회를 너무 형평성이라 해야 되나?
213,213,./KEMDy20_v1_1/wav\Session02\Sess02_script06_User003F_007.wav,너무 효율성 없게 집어넣는 게 좀 그렇지 않나.
214,214,./KEMDy20_v1_1/wav\Session02\Sess02_script06_User003F_008.wav,근데 그렇다고 해서 막 사람 아까 저기 얘기하잖아요.
215,215,./KEMDy20_v1_1/wav\Session02\Sess02_script06_User003F_009.wav,남 여자들은 남자 위에 올라가 본 적이 없다.
216,216,./KEMDy20_v1_1/wav\Session02\Sess02_script06_User003F_010.wav,이런 식인데 생각해 보면 올라가고 자시고 할 게 있나 생각도 좀 들긴 하는데 어떻게 보면 이렇게 해서 여자들이 취업?
217,217,./KEMDy20_v1_1/wav\Session02\Sess02_script06_User003F_011.wav,그런 거 약간 그 변호사분께서 말한 게 어떻게 보면 저희 나라는 계속 유교였잖아요.
218,218,./KEMDy20_v1_1/wav\Session02\Sess02_script06_User003F_012.wav,어떻게 보면 남아선호사상 있을 정도로.
219,219,./KEMDy20_v1_1/wav\Session02\Sess02_script06_User003F_013.wav,그런 거 생각을 하면 그렇게 이렇게 지금 현재의 결과물이 이상 그니까 잘 이렇게 된 거 같애요.
220,220,./KEMDy20_v1_1/wav\Session02\Sess02_script06_User003F_014.wav,그니까 잘 됐다고 하기에는 좀 그렇고 어쩔 수 없이 이렇게 된 거 같애요.
221,221,./KEMDy20_v1_1/wav\Session02\Sess02_script06_User003F_015.wav,과거에 문화들을 거쳐서 지금 이룬 문화가 생긴 거 같애요.
222,222,./KEMDy20_v1_1/wav\Session02\Sess02_script06_User003F_016.wav,여자들이 불만을 가지는 이러한?
223,223,./KEMDy20_v1_1/wav\Session02\Sess02_script06_User003F_017.wav,어떻게 보면 아예 없진 않잖아요.
224,224,./KEMDy20_v1_1/wav\Session02\Sess02_script06_User003F_018.wav,여자들이 차별?
225,225,./KEMDy20_v1_1/wav\Session02\Sess02_script06_User003F_019.wav,"차별, 불편한 그런 거."
226,226,./KEMDy20_v1_1/wav\Session02\Sess02_script06_User003F_020.wav,약간 그렇게 생각해요.
227,227,./KEMDy20_v1_1/wav\Session02\Sess02_script06_User003F_021.wav,창호 씨는 어떻게 생각하세요?
228,228,./KEMDy20_v1_1/wav\Session02\Sess02_script06_User003F_022.wav,근데 그것도 차별 아닐까요?
229,229,./KEMDy20_v1_1/wav\Session02\Sess02_script06_User003F_023.wav,왜 굳이 여자들만 전형을 다르게 하죠?
230,230,./KEMDy20_v1_1/wav\Session02\Sess02_script06_User003F_024.wav,그니까 경찰을 하고 싶으면 이 기준에 맞춰서 자기가 단련을 해서 오면 되는 거잖아요.
231,231,./KEMDy20_v1_1/wav\Session02\Sess02_script06_User003F_025.wav,"그 정도로 여자가 경찰을 하고 싶 신체 능력은 다르죠, 어쩔 수 없죠."
232,232,./KEMDy20_v1_1/wav\Session02\Sess02_script06_User003F_026.wav,근데 이 직업을 갖기 위하면 어느 정도에 예 그 조건을 갖춘 상태에서 해야 되지 애초에 이렇게 여자라고 해서 낮추는 거 자체가 약간 말하면서 역차별 느낌이지 않나 생각을 좀 많이 해요.
233,233,./KEMDy20_v1_1/wav\Session02\Sess02_script06_User003F_027.wav,전 그 생각 그래서 경찰 같은 걸 뽑더라도 여경이든 남경이든 뭐 그러한 차별성이 최대한 없어야 되지 않을까라는 생각은 좀 들어요.
234,234,./KEMDy20_v1_1/wav\Session02\Sess02_script06_User003F_028.wav,그런 부분에서는.
235,235,./KEMDy20_v1_1/wav\Session04\Sess04_script01_User008F_001.wav,그러면 너희 어머님께서는 생일 말고 다른 날은 다 미역국을 끓여주셨던 거야?
236,236,./KEMDy20_v1_1/wav\Session04\Sess04_script01_User008F_002.wav,특별한 날은?
237,237,./KEMDy20_v1_1/wav\Session04\Sess04_script01_User008F_003.wav,"응 나는 근데 너도 알잖아, 나 방학 때나 그럴 때 뭐 학기 중에 당연히 기숙사에 있고 방학 때도 막 계속 익산 왔다 갔다 하고 막 멀리 왔다 갔다 하고 그러잖아."
238,238,./KEMDy20_v1_1/wav\Session04\Sess04_script01_User008F_004.wav,그래서 나는 엄마랑 그렇게 막 밥을 자주 먹는 편은 아니거든.
239,239,./KEMDy20_v1_1/wav\Session04\Sess04_script01_User008F_005.wav,근데 우리 집은 밥을 이렇게 따로따로 안 먹고 한 시간에 다 같이 먹는단 말야.
240,240,./KEMDy20_v1_1/wav\Session04\Sess04_script01_User008F_006.wav,그런데 나는 이제 집에 오면은 저녁 막 아홉시 열시 이렇게 돼 있으니까 요번에 엄마랑 밥을 잘 못 먹었단 말야.
241,241,./KEMDy20_v1_1/wav\Session04\Sess04_script01_User008F_007.wav,근데 딱 집에 오면은 엄마가 처음 첫 말이 밥 먹었냐 이거라 말야.
242,242,./KEMDy20_v1_1/wav\Session04\Sess04_script01_User008F_008.wav,밥 안 먹었다 하면 엄마가 이제 저녁에 먹었던 걸로 밥을 차려 주 주거든.
243,243,./KEMDy20_v1_1/wav\Session04\Sess04_script01_User008F_009.wav,"그러면 그게 그렇게 맛있더라고, 그 그 저녁에 먹어도."
244,244,./KEMDy20_v1_1/wav\Session04\Sess04_script01_User008F_010.wav,"그 늦은 시간에 먹는 먹어서 맛있는 건지 아니면 엄마가 맛있 엄마가 해줘서 맛있는 건지는 모르겠지만 그게 그렇게 맛있더라고, 나는."
245,245,./KEMDy20_v1_1/wav\Session04\Sess04_script01_User008F_011.wav,"그지 나는 근데 모든 사람이 그러지 않으까, 엄마가 잘라준 건?"
246,246,./KEMDy20_v1_1/wav\Session04\Sess04_script01_User008F_012.wav,"맞아, 그런 건 다 엄마한테 물어 보게 된다."
247,247,./KEMDy20_v1_1/wav\Session04\Sess04_script01_User008F_013.wav,아빠한테는 절대 물어 보지 않아.
248,248,./KEMDy20_v1_1/wav\Session04\Sess04_script01_User008F_014.wav,막 좀 어색하고.
249,249,./KEMDy20_v1_1/wav\Session04\Sess04_script01_User008F_015.wav,근데 엄마한테 물어 보면 또 엄마는 완전 진지하게 자기 객관적으로 막 다 알려줘 말해준단 말이야.
250,250,./KEMDy20_v1_1/wav\Session04\Sess04_script01_User008F_016.wav,근데 우리 엄마는 맨날 뭐 맘에 안 들면은 그 이유를 완전 자세하게 말해줘.
251,251,./KEMDy20_v1_1/wav\Session04\Sess04_script01_User008F_017.wav,이건 너 너무 배 나와 보여서 안 돼.
252,252,./KEMDy20_v1_1/wav\Session04\Sess04_script01_User008F_018.wav,이건 너 너무 어깨 넓어 보여서 안 돼.
253,253,./KEMDy20_v1_1/wav\Session04\Sess04_script01_User008F_019.wav,맨날 이렇게 자세하게 알려준단 말이야.
254,254,./KEMDy20_v1_1/wav\Session04\Sess04_script01_User008F_020.wav,그래놓고 막상 자기 옷 살 때는 나한테 다 물어보거든?
255,255,./KEMDy20_v1_1/wav\Session04\Sess04_script01_User008F_021.wav,그럼 나도 되게 자세하게 알려줘.
256,256,./KEMDy20_v1_1/wav\Session04\Sess04_script01_User008F_022.wav,아 이거는 좀 엄마 나이에 좀 너무 늙어 보이지 않을까?
257,257,./KEMDy20_v1_1/wav\Session04\Sess04_script01_User008F_023.wav,이런 식으로 다 얘기해 준단 말이야.
258,258,./KEMDy20_v1_1/wav\Session04\Sess04_script01_User008F_024.wav,그럼 그건 또 안 수긍하려고 해.
259,259,./KEMDy20_v1_1/wav\Session04\Sess04_script01_User008F_025.wav,그냥 자기 마음에 들면.
260,260,./KEMDy20_v1_1/wav\Session04\Sess04_script01_User008F_026.wav,엄마들 다 비슷한 거 같애.
261,261,./KEMDy20_v1_1/wav\Session04\Sess04_script01_User008F_027.wav,나도 아빠랑 둘이 간 적은 그렇게 많이 없는 거 같애.
262,262,./KEMDy20_v1_1/wav\Session04\Sess04_script01_User008F_028.wav,근데 엄마랑은 되게 자주 가게 되더라고.
263,263,./KEMDy20_v1_1/wav\Session04\Sess04_script01_User008F_029.wav,진짜 약간 무슨 대학교 와서 생기는 일들 아니면 일상에 있었던 일들 같은 거는 거의 아빠보단 엄마한테 많이 털어놓게 되는 거 같애.
264,264,./KEMDy20_v1_1/wav\Session04\Sess04_script01_User008F_030.wav,나는 엄마가 맨날 내편 들어준단 말이야.
265,265,./KEMDy20_v1_1/wav\Session04\Sess04_script01_User008F_031.wav,우리 엄마가 좀 나이대가 다른 내 또래 부모님들보다 좀 낮은 낮은 편이시거든?
266,266,./KEMDy20_v1_1/wav\Session04\Sess04_script01_User008F_032.wav,그래서 좀 더 친구 같은 그런 건 있는 거 같애.
267,267,./KEMDy20_v1_1/wav\Session04\Sess04_script02_User008F_001.wav,영상 봤잖아.
268,268,./KEMDy20_v1_1/wav\Session04\Sess04_script02_User008F_002.wav,그런 꼰대 학교에서 있는 꼰대 말고 다른 데서 막 여기 꼰대 있다 이런 거 느낀 적 있어?
269,269,./KEMDy20_v1_1/wav\Session04\Sess04_script02_User008F_003.wav,그니까 나도 약간 그런 비슷한 경험 있는 거 같애.
270,270,./KEMDy20_v1_1/wav\Session04\Sess04_script02_User008F_004.wav,나는 알바를 되게 많이 했잖아.
271,271,./KEMDy20_v1_1/wav\Session04\Sess04_script02_User008F_005.wav,되게 많이까진 아닌데 그래도 종류를 되게 많이 했잖아.
272,272,./KEMDy20_v1_1/wav\Session04\Sess04_script02_User008F_006.wav,"근데 우리 동네가 약간 나이대가 높으신 분들이 많단 말이야, 손님분들이."
273,273,./KEMDy20_v1_1/wav\Session04\Sess04_script02_User008F_007.wav,고객분들이랑 손님분들이 다 그러셔서 나한테 뭐만 하면은 내가 이 나이 먹고 이렇게 해야 되겠냐 시작해서 뭐 내가 만약 편의점 알바를 하고 있었어.
